0.16137	0.10260
0.43067	0.52540
0.47328	0.84840
0.15194	0.35543
0.80518	0.35701
0.57841	0.54992
0.24029	0.14027
0.69689	0.75939
0.80368	0.15557
0.68790	0.25728
0.38034	0.77914
0.65179	0.56941
0.71894	0.77203
0.27704	0.18124
0.48808	0.02504
0.43449	0.32864
0.49193	0.33773
0.86513	0.19366
0.17065	0.95121
0.89244	0.96267
0.62574	0.23328
0.79237	0.58040
0.58754	0.14684
0.94096	0.41803
0.06653	0.12268
0.59663	0.40610
0.76424	0.32650
0.40057	0.09802
0.71660	0.01131
0.21533	0.78175
0.65168	0.00616
0.87063	0.73167
0.50459	0.25084
0.05396	0.65657
0.42453	0.80832
0.79455	0.46884
0.32115	0.07696
0.04511	0.23481
0.55189	0.74958
0.59336	0.68205
0.19072	0.58805
0.24029	0.73772
0.59168	0.87203
0.12005	0.93671
0.64483	0.95301
0.28551	0.78950
0.51556	0.53381
0.91589	0.11082
0.45177	0.51187
0.65815	0.95679
0.51645	0.72727
0.88235	0.76917
0.13963	0.54317
0.66767	0.89319
0.45670	0.22332
0.77583	0.29432
0.31515	0.45825
0.53987	0.10720
0.59257	0.30636
0.03230	0.51985
0.96543	0.74205
0.91394	0.04088
0.33884	0.08381
0.04749	0.92243
0.95837	0.07867
0.99677	0.46680
0.40394	0.15579
0.41518	0.90560
0.92214	0.56661
0.56809	0.43784
0.59184	0.36366
0.84948	0.73407
0.46950	0.87418
0.99376	0.82338
0.61567	0.86935
0.49563	0.03542
0.56392	0.27312
0.64186	0.30013
0.11474	0.94472
0.89188	0.89649
0.55825	0.67007
0.02001	0.80030
0.97546	0.21485
0.66759	0.37413
0.02336	0.04862
0.15285	0.83913
0.33734	0.94901
0.52754	0.45696
0.06632	0.41344
0.97853	0.78265
0.89476	0.39470
0.43492	0.40257
0.80708	0.44644
0.04965	0.20052
0.98200	0.93673
0.52130	0.36213
0.89245	0.91623
0.63686	0.59458
0.21784	0.17513
0.66005	0.80060
0.74589	0.02437
0.06992	0.17613
0.65482	0.79587
0.08719	0.59543
0.03451	0.44383
0.26449	0.39109
0.46794	0.96959
0.98363	0.06202
0.56546	0.83260
0.47138	0.22676
0.44135	0.80926
0.49875	0.30654
0.51689	0.99665
0.32068	0.08010
0.01553	0.45323
0.12435	0.70239
0.71872	0.02532
0.06762	0.87782
0.32073	0.15773
0.10184	0.64180
0.06690	0.15765
0.08076	0.55303
0.91275	0.62448
0.00099	0.43334
0.50448	0.53010
0.44442	0.58978
0.65485	0.06641
0.54185	0.12297
0.47909	0.95688
0.61556	0.55277
0.98651	0.12210
0.69619	0.95648
0.22210	0.97903
0.52683	0.14890
0.25659	0.00230
0.70869	0.82055
0.83066	0.97519
0.82909	0.60865
0.33192	0.61927
0.57733	0.25306
0.87541	0.91768
0.31217	0.52073
0.92443	0.79932
0.20973	0.58100
0.50171	0.44479
0.87255	0.33509
0.22699	0.97889
0.66823	0.09621
0.84629	0.56976
0.58393	0.50589
0.83028	0.55714
0.32559	0.85098
0.92044	0.81339
0.54008	0.05212
0.94223	0.18766
0.50447	0.83166
0.75757	0.36044
0.35283	0.82425
0.48501	0.42554
0.29755	0.63471
0.22257	0.26795
0.60278	0.16984
0.52045	0.02264
0.18242	0.99271
0.80443	0.90050
0.34713	0.87233
0.99400	0.43573
0.33056	0.21744
0.99946	0.23166
0.58239	0.27507
0.20259	0.17104
0.48971	0.39850
0.32601	0.50862
0.30463	0.95626
0.85544	0.13387
0.48574	0.49992
0.61662	0.21237
0.47646	0.24191
0.96134	0.76235
0.31619	0.55438
0.72569	0.94310
0.20863	0.36634
0.81114	0.47613
0.99049	0.29246
0.47495	0.44859
0.82355	0.98804
0.47355	0.42763
0.54435	0.63091
0.67564	0.75695
0.08511	0.35916
0.74149	0.21892
0.19250	0.20244
0.34089	0.27243
0.33711	0.47449
0.97268	0.40148
0.15548	0.35964
0.80151	0.81593
0.43783	0.38984
0.50789	0.51798
0.40062	0.50761
0.55207	0.08461
0.45508	0.88301
0.62094	0.16373
0.20471	0.61931
0.12208	0.62505
0.34862	0.78879
0.65215	0.92583
0.84240	0.97415
0.67377	0.18024
0.80499	0.03831
0.12239	0.60978
0.36502	0.23649
0.72747	0.46363
0.57580	0.58028
0.02979	0.96001
0.58984	0.40077
0.97702	0.17769
0.70045	0.09695
0.92315	0.51683
0.35268	0.45641
0.11589	0.59494
0.60284	0.41572
0.67411	0.12298
0.69661	0.53799
0.37010	0.39439
0.19246	0.05737
0.76197	0.92470
0.83036	0.52018
0.38341	0.74115
0.63440	0.81849
0.81024	0.43415
0.50389	0.45974
0.21427	0.15428
0.62418	0.22043
0.47073	0.53249
0.71010	0.56485
0.64344	0.78380
0.36509	0.13995
0.65242	0.37352
0.55751	0.81897
0.69227	0.52333
0.53382	0.22322
0.20657	0.91770
0.63351	0.30759
0.32866	0.32949
0.02376	0.40022
0.87313	0.89514
0.15981	0.98235
0.66883	0.58577
0.97597	0.28570
0.95606	0.21556
0.44589	0.59725
0.12534	0.79606
0.99582	0.80492
0.72615	0.45041
0.80213	0.41012
0.41121	0.61795
0.45277	0.57431
0.47479	0.85790
0.48238	0.43894
0.10755	0.80309
0.95906	0.35863
0.68432	0.48233
0.64869	0.51095
0.24183	0.08266
0.75464	0.66336
0.80769	0.51782
0.76416	0.19232
0.94127	0.71637
0.39446	0.16432
0.45020	0.10442
0.08579	0.27151
0.24539	0.02305
0.48642	0.45808
0.60670	0.78212
0.89394	0.69200
0.66511	0.10359
0.58519	0.82497
0.19808	0.96930
0.38285	0.50036
0.90044	0.89644
0.21309	0.20075
0.76654	0.38589
0.78790	0.55218
0.50591	0.25249
0.95031	0.78922
0.25397	0.73427
0.80257	0.74217
0.70384	0.86066
0.73131	0.62628
0.66939	0.37544
0.39134	0.89381
0.97072	0.56701
0.30679	0.54997
0.87834	0.16889
0.53379	0.75557
0.53790	0.79933
0.22385	0.30599
0.54936	0.28418
0.52308	0.26913
0.21168	0.27148
0.99501	0.86129
0.13282	0.91256
0.19378	0.94547
0.66921	0.31919
0.02087	0.06530
0.55735	0.23317
0.58421	0.15238
0.90084	0.37847
0.38564	0.04608
0.98797	0.07718
0.37395	0.06950
0.81726	0.62120
0.27898	0.97790
0.13630	0.09288
0.40671	0.10659
0.87471	0.36477
0.18044	0.11194
0.29795	0.64017
0.72447	0.73513
0.50551	0.33856
0.29764	0.83673
0.90219	0.96284
0.90216	0.23962
0.28372	0.58708
0.18067	0.25856
0.42365	0.90779
0.33412	0.20941
0.58690	0.60137
0.89342	0.53453
0.14065	0.65164
0.95194	0.01899
0.35780	0.14967
0.14989	0.41989
0.37682	0.89575
0.28331	0.50920
0.23687	0.67711
0.29968	0.68029
0.18352	0.20540
0.39850	0.99527
0.89259	0.95277
0.29801	0.19748
0.70302	0.54859
0.94968	0.58766
0.76510	0.20098
0.85365	0.67659
0.87663	0.77721
0.10392	0.54841
0.26296	0.37329
0.16310	0.06008
0.61411	0.14786
0.11940	0.23282
0.72782	0.23026
0.85623	0.79458
0.91428	0.56295
0.91604	0.41341
0.21160	0.01629
0.11900	0.43488
0.32511	0.65545
0.88064	0.82626
0.72124	0.37326
0.63224	0.99018
0.11267	0.65944
0.88435	0.12046
0.28173	0.67130
0.56760	0.03805
0.25544	0.47634
0.94566	0.34577
0.91611	0.46534
0.30696	0.59292
0.08721	0.85529
0.21830	0.11016
0.87207	0.76287
0.97901	0.86228
0.43591	0.00912
0.51457	0.61936
0.98403	0.05532
0.48175	0.36618
0.21884	0.56628
0.20439	0.38569
0.61731	0.47854
0.77921	0.90957
0.83644	0.10620
0.36114	0.26438
0.20427	0.85220
0.93453	0.43796
0.77564	0.72406
0.12541	0.13325
0.99444	0.71350
0.18674	0.47361
0.02915	0.68489
0.65373	0.36721
0.02493	0.65408
0.72799	0.81941
0.45693	0.36591
0.27446	0.90749
0.75199	0.08142
0.52998	0.70972
0.64474	0.48464
0.25222	0.09848
0.84164	0.93583
0.25562	0.95538
0.32897	0.66935
0.03680	0.49018
0.10454	0.33281
0.96280	0.88451
0.53692	0.53352
0.93253	0.18990
0.93893	0.05239
0.72818	0.88734
0.79452	0.82846
0.63974	0.22619
0.01680	0.57382
0.83952	0.01872
0.80610	0.18060
0.97816	0.50795
0.84551	0.56346
0.35011	0.45729
0.51764	0.80541
0.23029	0.46246
0.86885	0.86632
0.57813	0.12643
0.14059	0.82034
0.71277	0.48784
0.38576	0.69225
0.85221	0.56120
0.61689	0.13508
0.55469	0.27097
0.87076	0.31239
0.94958	0.41987
0.33952	0.12217
0.70437	0.73609
0.62394	0.28822
0.04538	0.06407
0.38985	0.96037
0.67809	0.71618
0.39703	0.47148
0.85990	0.82800
0.72770	0.14039
0.04692	0.27563
0.76459	0.27552
0.89619	0.16269
0.89278	0.15746
0.41967	0.06314
0.87521	0.84973
0.38473	0.53591
0.15214	0.99021
0.90449	0.42170
0.04315	0.72050
0.85053	0.47845
0.17783	0.83762
0.36891	0.98030
0.59774	0.84462
0.44198	0.86247
0.10955	0.88606
0.24635	0.09406
0.82157	0.12165
0.48973	0.59031
0.11286	0.55075
0.59039	0.81573
0.68822	0.56633
0.82449	0.29655
0.12322	0.85508
0.59030	0.84986
0.22668	0.01140
0.59054	0.82910
0.95165	0.57120
0.41180	0.36464
0.95586	0.31454
0.74720	0.62083
0.00210	0.04213
0.01540	0.02087
0.90909	0.75230
0.30309	0.50499
0.71024	0.18759
0.97975	0.17982
0.44501	0.94770
0.44519	0.03840
0.29906	0.03586
0.81553	0.54219
0.48599	0.86253
0.62315	0.21924
0.00455	0.06669
0.14171	0.14849
0.25719	0.73056
0.99707	0.66146
0.51813	0.58694
0.85089	0.29793
0.09532	0.47403
0.55994	0.57659
0.02865	0.15207
0.42957	0.57166
0.44562	0.48922
0.29237	0.33276
0.21950	0.72236
0.82186	0.34737
0.35480	0.39883
0.36847	0.30376
0.28937	0.36844
0.44431	0.52049
0.45934	0.51367
0.85766	0.96297
0.74960	0.58494
0.61400	0.45108
0.26348	0.27837
0.18707	0.30578
0.13477	0.97049
0.24843	0.32901
0.96780	0.93706
0.74805	0.21831
0.73174	0.37285
0.83571	0.30621
0.56994	0.56745
0.50469	0.42637
0.05582	0.28552
0.63074	0.66016
0.26740	0.87844
0.39734	0.33647
0.20200	0.53332
0.53977	0.95370
0.22078	0.37798
0.26538	0.05876
0.71902	0.74330
0.37215	0.17560
0.84762	0.17757
0.52988	0.47526
0.37362	0.32284
0.25584	0.77805
0.09656	0.34307
0.63497	0.33933
0.53674	0.08348
0.58221	0.86006
0.42202	0.23605
0.20343	0.56977
0.15258	0.62224
0.32537	0.32240
0.50218	0.54750
0.51054	0.66506
0.02911	0.44686
0.25051	0.28843
0.61082	0.99278
0.79348	0.29584
0.83200	0.85529
0.29410	0.84112
0.51862	0.87388
0.26507	0.13948
0.07476	0.88929
0.24237	0.30319
0.04353	0.39395
0.15095	0.29900
0.59805	0.01050
0.63741	0.05864
0.56759	0.58796
0.37573	0.61849
0.25774	0.39924
0.83033	0.70841
0.43407	0.00849
0.04719	0.17789
0.89508	0.31661
0.17793	0.66614
0.98605	0.71436
0.31312	0.60111
0.82990	0.31013
0.69734	0.45405
0.11820	0.15951
0.99533	0.85716
0.21633	0.22384
0.74765	0.08721
0.61651	0.05765
0.84534	0.85945
0.16652	0.99361
0.97126	0.12969
0.14175	0.92479
0.52055	0.82532
0.14536	0.21865
0.56109	0.40876
0.82397	0.18889
0.57132	0.14954
0.23796	0.67686
0.80244	0.99386
0.68144	0.13900
0.12761	0.34533
0.79375	0.29752
0.68802	0.23641
0.49575	0.33931
0.03981	0.39481
0.56932	0.08335
0.25106	0.85814
0.57856	0.18900
0.20007	0.47634
0.29017	0.93826
0.59144	0.79656
0.44626	0.72823
0.67966	0.11744
0.31411	0.33765
0.80655	0.54268
0.43055	0.12685
0.69498	0.79013
0.33289	0.23068
0.85084	0.10526
0.33344	0.14772
0.65010	0.05757
0.02567	0.95921
0.58143	0.65124
0.99784	0.42330
0.76679	0.26046
0.08525	0.84973
0.53265	0.71806
0.55503	0.90604
0.48650	0.77930
0.56879	0.37450
0.72665	0.38874
0.56372	0.27570
0.29352	0.66014
0.65968	0.23496
0.32011	0.62292
0.08631	0.41742
0.21689	0.87259
0.49376	0.03196
0.31326	0.50526
0.79112	0.33845
0.45509	0.26275
0.73945	0.34865
0.09381	0.94762
0.72752	0.05130
0.94473	0.85965
0.54035	0.61367
0.76993	0.08454
0.34956	0.44007
0.46683	0.51212
0.09079	0.99151
0.13599	0.54580
0.79556	0.53028
0.04046	0.03002
0.33248	0.12693
0.05652	0.04594
0.37570	0.41534
0.31826	0.39892
0.18254	0.47022
0.21621	0.47551
0.58468	0.00824
0.72479	0.10563
0.03527	0.37028
0.73892	0.44056
0.76766	0.83642
0.51148	0.29574
0.64318	0.69610
0.29396	0.82741
0.20070	0.15808
0.04669	0.93902
0.01414	0.60000
0.70300	0.06936
0.79955	0.40505
0.44497	0.45260
0.96603	0.66859
0.23967	0.10876
0.80989	0.38368
0.46604	0.90316
0.26377	0.16961
0.18866	0.40069
0.96394	0.12666
0.35503	0.20907
0.87729	0.33065
0.67040	0.11256
0.91264	0.57299
0.87421	0.65693
0.49892	0.01727
0.62918	0.00989
0.70704	0.92821
0.15024	0.93417
0.00985	0.70880
0.65073	0.57886
0.14033	0.59815
0.66888	0.89295
0.40156	0.38478
0.26758	0.02971
0.32519	0.51979
0.30058	0.79701
0.36993	0.29392
0.47623	0.14494
0.38196	0.95203
0.93257	0.72249
0.60726	0.12523
0.15235	0.78077
0.21531	0.52705
0.38643	0.71450
0.33481	0.70733
0.18570	0.93601
0.70505	0.66135
0.14180	0.44573
0.60710	0.05762
0.40063	0.93769
0.73478	0.28294
0.00408	0.95773
0.90104	0.95385
0.16814	0.52564
0.90347	0.24206
0.34259	0.58025
0.29963	0.76849
0.34723	0.58098
0.80996	0.64480
0.05650	0.20708
0.85809	0.89038
0.95039	0.49779
0.18023	0.01838
0.25697	0.05888
0.05530	0.60104
0.58785	0.36743
0.69392	0.80818
0.07924	0.91997
0.98059	0.02149
0.98061	0.12730
0.30268	0.68428
0.43621	0.90821
0.74300	0.58050
0.36034	0.02835
0.98732	0.79477
0.42614	0.06806
0.38561	0.91888
0.63896	0.75097
0.80278	0.62911
0.50263	0.26250
0.03857	0.77373
0.54818	0.20797
0.64700	0.10614
0.70051	0.21290
0.68142	0.85192
0.61814	0.83763
0.70699	0.44753
0.10667	0.06460
0.10157	0.21615
0.52820	0.71191
0.60531	0.98543
0.76158	0.97083
0.89896	0.98297
0.72026	0.74978
0.58378	0.19900
0.98557	0.87141
0.87553	0.17611
0.40127	0.10147
0.08972	0.09167
0.61142	0.00878
0.16823	0.64867
0.21914	0.66758
0.99707	0.61302
0.76774	0.37190
0.62602	0.37138
0.71661	0.90003
0.10112	0.19852
0.66213	0.89756
0.22857	0.12067
0.03313	0.36048
0.79962	0.72342
0.22524	0.42822
0.94764	0.07858
0.56581	0.52288
0.98690	0.21175
0.05797	0.38107
0.77237	0.77542
0.81799	0.75497
0.83243	0.24981
0.63382	0.66911
0.46184	0.34067
0.97058	0.01858
0.23941	0.70102
0.44481	0.21002
0.42727	0.31726
0.60404	0.24004
0.65943	0.50070
0.79354	0.41143
0.77904	0.42817
0.10125	0.18092
0.12211	0.47229
0.16083	0.84098
0.26477	0.40431
0.77543	0.63672
0.34243	0.71602
0.07997	0.31398
0.62787	0.13080
0.64839	0.22115
0.26959	0.25297
0.49680	0.79862
0.74088	0.20878
0.91363	0.15412
0.31601	0.39003
0.20086	0.91210
0.12203	0.55924
0.24695	0.99616
0.00279	0.63716
0.21271	0.51758
0.80311	0.21625
0.83596	0.19700
0.22579	0.69851
0.15048	0.24604
0.71384	0.95680
0.88100	0.22576
0.14808	0.46481
0.22105	0.47644
0.52780	0.88318
0.79673	0.12184
0.71788	0.74770
0.21345	0.01228
0.64044	0.84821
0.92245	0.01487
0.64269	0.72422
0.04530	0.03950
0.38602	0.19309
0.21255	0.75623
0.09210	0.59192
0.76625	0.85117
0.19410	0.43877
0.98474	0.34437
0.53150	0.93785
0.75589	0.21279
0.05239	0.32227
0.79571	0.75997
0.51818	0.85982
0.76012	0.41379
0.26910	0.80817
0.56461	0.04301
0.59540	0.42158
0.74284	0.63243
0.07761	0.34702
0.52051	0.27694
0.83205	0.13816
0.14366	0.47547
0.94239	0.88373
0.04321	0.24305
0.20230	0.39099
0.54734	0.80169
0.96615	0.16096
0.76556	0.54018
0.42642	0.00792
0.02161	0.70168
0.91956	0.80004
0.97054	0.11073
0.51390	0.10481
0.26974	0.65261
0.62400	0.32541
0.40979	0.03888
0.37327	0.39347
0.42613	0.95879
0.67796	0.70162
0.33806	0.13078
0.24629	0.95465
0.38238	0.08790
0.33634	0.67012
0.50129	0.33972
0.33614	0.28110
0.35763	0.74384
0.46342	0.96088
0.67229	0.33915
0.48906	0.74066
0.99257	0.47026
0.54659	0.58850
0.71109	0.16513
0.03985	0.00672
0.35220	0.53409
0.18744	0.21065
0.35012	0.60096
0.57999	0.37412
0.29797	0.82631
0.69984	0.08239
0.23525	0.94241
0.10653	0.82266
0.83383	0.59224
0.31839	0.31866
0.19789	0.96205
0.33043	0.28793
0.70046	0.97208
0.89792	0.54539
0.84594	0.77924
0.77641	0.36239
0.40744	0.30571
0.83291	0.29656
0.61379	0.77959
0.30586	0.81853
0.89152	0.27068
0.04255	0.16967
0.82785	0.11987
0.09637	0.60007
0.53632	0.48164
0.07238	0.21648
0.66412	0.64023
0.42904	0.63928
0.70418	0.59616
0.36334	0.19270
0.82815	0.04183
0.91378	0.49718
0.57779	0.59175
0.40018	0.52524
0.51818	0.19517
0.79391	0.78506
0.17941	0.60705
0.97145	0.24758
0.67920	0.54941
0.47669	0.04797
0.08269	0.38024
0.19787	0.92105
0.17488	0.45605
0.93528	0.06679
0.86985	0.14735
0.90978	0.11164
0.64832	0.65428
0.31448	0.36395
0.77214	0.08269
0.42146	0.48347
0.82050	0.70134
0.45824	0.99657
0.23779	0.59091
0.82346	0.70666
0.70205	0.05731
0.02790	0.60570
0.17007	0.99354
0.24125	0.37354
0.64605	0.69578
0.77952	0.27674
0.72863	0.26035
0.54933	0.94823
0.89756	0.31535
0.58715	0.05748
0.10227	0.45517
0.05528	0.24414
0.03522	0.03564
0.30463	0.30895
0.22779	0.31102
0.97038	0.76527
0.55437	0.56472
0.50563	0.88551
0.35546	0.63535
0.18176	0.47372
0.29959	0.14482
0.59750	0.32169
0.64035	0.91810
0.02630	0.96241
0.33342	0.22709
0.88466	0.76991
0.24994	0.96018
0.42567	0.75370
0.31650	0.25049
0.08617	0.00120
0.66588	0.92640
0.94894	0.90644
0.35795	0.21272
0.03933	0.03146
0.57027	0.93330
0.17808	0.48292
0.92901	0.85468
0.80481	0.78180
0.22895	0.41827
0.58851	0.88060
0.15206	0.07391
0.58732	0.78326
0.87064	0.30770
0.13407	0.89717
0.87712	0.43791
0.55314	0.52934
0.55393	0.74367
0.64498	0.22150
0.52608	0.13915
0.40223	0.37469
0.48315	0.03202
0.60299	0.40946
0.01792	0.89190
0.11651	0.51605
0.62689	0.94630
0.78074	0.66253
0.93446	0.80192
0.53747	0.81660
0.22828	0.66533
0.52876	0.61373
0.09548	0.85879
0.92240	0.86091
0.20788	0.86843
0.38438	0.14163
0.37548	0.82325
0.13323	0.47974
0.06572	0.20059
0.98038	0.83075
0.88525	0.09172
0.70782	0.12081
0.13425	0.56281
0.20954	0.04851
0.35974	0.87352
0.13680	0.26588
0.60848	0.41965
0.09147	0.66152
0.37752	0.12483
0.72077	0.95351
0.53513	0.99179
0.87537	0.36064
0.73667	0.63501
0.03884	0.42448
0.58135	0.97167
0.53445	0.61169
0.65536	0.37101
0.28158	0.16074
0.57863	0.44262
0.72003	0.30751
0.65438	0.32624
0.30921	0.70073
0.48342	0.98988
0.88778	0.22665
0.61763	0.04246
0.27657	0.22693
0.60693	0.75130
0.92144	0.86166
0.00459	0.03554
0.65198	0.86407
0.26801	0.83929
0.85602	0.00206
0.37889	0.79705
0.85860	0.61477
0.37250	0.32790
0.17340	0.67575
0.67615	0.14789
0.27565	0.71170
0.48873	0.80851
0.91894	0.73860
0.15175	0.41025
0.84380	0.07271
0.18091	0.08043
0.82855	0.91231
0.04219	0.43436
0.39555	0.64324
0.68994	0.58737
0.21403	0.29109
0.54848	0.99782
0.97592	0.66616
0.20663	0.73276
0.82404	0.75829
0.27070	0.88658
0.28356	0.75084
0.72345	0.33911
0.34127	0.05345
0.36712	0.62325
0.06809	0.31187
0.10970	0.47530
0.53888	0.40571
0.71728	0.21691
0.61408	0.18041
0.98463	0.19470
0.62828	0.13631
0.78839	0.36870
0.61162	0.05249
0.49091	0.50907
0.48982	0.83205
0.16451	0.98307
0.52638	0.62495
0.80434	0.15551
0.95414	0.36831
0.39000	0.25513
0.41448	0.40010
0.51968	0.61789
0.67730	0.94090
0.01150	0.72530
0.25180	0.96588
0.00835	0.45582
0.41282	0.04785
0.14467	0.55800
0.97103	0.66185
0.51871	0.45489
0.60664	0.32302
0.23631	0.33455
0.05001	0.36214
0.05494	0.05508
0.11396	0.93480
0.31133	0.55511
0.31958	0.30438
0.93965	0.21325
0.40319	0.96792
0.21472	0.95926
0.38566	0.23136
0.26941	0.00475
0.69840	0.15422
0.33290	0.71147
0.30235	0.99981
0.78209	0.22656
0.74089	0.93023
0.04077	0.42829
0.61919	0.12340
0.55151	0.84021
0.26634	0.56294
0.71814	0.24172
0.18787	0.36102
0.89504	0.02973
0.32626	0.48396
0.05293	0.50887
0.58389	0.44808
0.93176	0.23719
0.64908	0.41296
0.18812	0.21121
0.29796	0.09828
0.72736	0.00975
0.80497	0.31466
0.45157	0.24378
0.46258	0.49310
0.29712	0.62292
0.17032	0.88697
0.37792	0.36667
0.42137	0.59729
0.06568	0.09138
0.02109	0.73654
0.94073	0.09087
0.18907	0.63851
0.61167	0.50247
0.65070	0.99794
0.90210	0.86834
0.83779	0.55302
0.64032	0.18346
0.29667	0.79595
0.80901	0.60169
0.79186	0.17966
0.82947	0.93786
0.88458	0.56340
0.89562	0.25984
0.97794	0.04402
0.11123	0.76050
0.16739	0.65597
0.92079	0.51730
0.77820	0.54179
0.88920	0.99430
0.13886	0.70577
0.91650	0.61211
0.40658	0.28927
0.16289	0.19226
0.70190	0.57873
0.59958	0.09381
0.99405	0.31692
